identifier,lease,lag_lease,lag_market_value,lag_dividend,lag_loss,lag_cash,lag_tax_rate,lag_big4_auditor
64030,0.275535858,0.23390646,9.233952656,0.021621469,0,0.150042184,0.35,1
64030,0.262229309,0.245211209,8.819838388,0.022633034,0,0.137209626,0.21,1
64061,3.734588123,3.279402867,6.225700272,0.038179761,0,0.316955651,0.348,1
64061,3.724406987,3.547805888,6.670265498,0.038676534,0,0.411289962,0.354943,1
64061,3.620509849,3.622827346,6.681371735,0.039487254,0,0.38853708,0.234311,1
64061,4.498704473,3.535262104,6.707966861,0.04102126,0,0.396850002,0.21,1
64063,0.462946088,0.437358128,8.304155518,0.046961141,0,0.001995568,0.35,1
64063,0.781749773,0.443219504,8.354580982,0.054368084,0,0.001232597,0.35,1
64063,0.645073521,0.624590104,7.915582041,0.045096442,0,0.001287363,0.35,1
64063,0.614023214,0.71062657,7.724903514,0.039730387,1,0.001589734,0.21,1
64088,1.381407705,1.204144964,7.952691848,0,0,0.024214016,0.35,1
64088,1.490452839,1.23931457,8.187322213,0,0,0.017494054,0.364208,1
64088,1.563026183,1.213611209,8.20960655,0,0,0.044031566,0.347374,1
64088,1.732926512,1.35268089,8.26132927,0,1,0.02092669,0.21,1
64166,1.796827946,1.826942381,9.227494397,0.021983537,0,0.013350733,0.35,1
64166,1.752475248,1.772277228,9.440681955,0.022871287,0,0.035544554,0.35,1
64166,1.723317147,1.685232791,9.495229799,0.02351709,0,0.013043892,0.35,1
64166,1.372352995,1.645005907,9.327363119,0.024902299,0,0.012269381,0.21,1
64175,0.845722693,0.790568212,7.936186154,0.006192485,0,0.013946027,0.350043,1
64175,0.997801855,0.710013917,7.797576163,0.00627733,0,0.013080135,0.350227,1
64175,0.931013998,0.819057429,7.950190479,0.005668082,0,0.012225538,0.352941,1
64175,0.700222883,0.809806835,7.470560262,0.005144874,0,0.005869242,0.21,1
64223,2.838094681,3.501710576,5.793363547,0,1,0.002475219,0.349959,0
64223,3.175503863,3.174359184,6.392626711,0,0,0.002600057,0.35542,0
64223,3.457453883,3.038572455,6.238391263,0,0,0.040024535,0.349961,0
64223,3.091739266,3.156742795,6.183001511,0,0,0.057887428,0.21,0
64254,0.350252546,0.171814192,6.745179301,0.049755734,0,0.522273743,0.368,0
64254,0.051486475,0.190207677,6.981592855,0.024185153,0,0.182300344,0.368,0
64254,0.672951023,0.049807946,7.468291289,0.022343975,0,0.139031594,0.368,0
64254,0.352151531,0.296881972,6.96689018,0.010980987,0,0.022563606,0.21,0
64275,0.061486906,0.053087644,7.919120388,0.057916143,0,0.278497997,0.35,0
64275,0.045153427,0.051359775,7.677815583,0.094957118,0,0.350384299,0.349969,0
64275,0.08372907,0.0485919,7.499458929,0,1,0.151027883,0.357687,0
64275,0.055717473,0.075188166,7.756503323,0.014857703,0,0.287729031,0.21,0
64302,1.896773141,1.77867073,7.063356121,0.026949518,0,0.40365162,0.35,1
64302,1.692949754,1.641140509,7.307687609,0.02270678,0,0.364342452,0.350902,1
64302,1.555145037,1.443834934,7.774384227,0.061829754,0,0.37356291,0.349993,1
64302,1.517600032,1.387965928,8.248424002,0.028031173,0,0.360610195,0.21,1
64334,10.0374501,10.57245154,4.551611169,0,1,0.472817811,0.000776,1
64334,8.939663228,8.937830954,5.275265963,0,1,0.492185353,0.006209,1
64334,4.601100355,4.110743203,6.631022642,0,1,0.698666262,0.009247,1
64344,1.446967229,1.403305965,8.295353954,0.030328311,0,0.019469228,0.357517,1
64344,1.643138769,1.451399627,8.551812861,0.04183491,0,0.029791484,0.35,1
64344,1.008047743,0.992113786,9.041622452,0.035574077,0,0.031055889,0.350138,1
64344,1.106621822,1.019389006,9.325516501,0.050224306,0,0.045520474,0.21,1
64356,1.340716743,1.22914186,8.093668083,0,0,0.343621698,0.182268,1
64356,0.879081001,1.253555145,7.904225512,0,0,0.365267714,0.032082,1
64356,0.73163245,0.641215919,8.020442914,0,0,0.232720966,0.350001,1
64356,0.766027521,0.76964789,8.481361214,0,1,0.238093577,0.00412,1
64389,1.125888321,1.107251935,8.084658576,0.01244754,0,0.031304431,0.349998,1
64389,1.348927888,1.141363883,7.943608859,0.012979339,0,0.007839613,0.358198,1
64389,0.897717314,0.914507941,8.084628735,0.008716703,0,0.011523752,0.35,1
64389,1.010876349,0.910686232,7.866475647,0.009851955,0,0.015901796,0.21,1
64410,0.336636789,0.326983958,9.548045113,0,0,0.024376656,0.35,1
64410,0.327823436,0.306803624,9.105799201,0,0,0.02632469,0.35,1
64410,0.318298832,0.291620872,9.395979126,0,0,0.025723929,0.35,1
64410,0.316219489,0.296329601,9.317399099,0,0,0.02538946,0.21,1
64480,0.672260578,0.830356623,7.227589163,0,1,0.095282309,0.293,1
64480,0.567958196,0.445218277,7.827749106,0,0,0.093262765,0.350593,1
64480,0.566777023,0.596173188,7.552242327,0.027613114,1,0.085290286,0.350827,1
64480,0.639676151,0.649602598,7.061852886,0.032172917,1,0.116259338,0.21,1
64568,0.268835017,0.06847089,5.027209185,0.018506072,1,0.109894201,0.354593,1
64568,0.177414952,0.264261433,5.1640457,0.001823776,0,0.158702638,0.042176,1
64568,0.243686309,0.211194801,5.299150769,0.002207946,1,0.033167184,0.099927,1
64568,0.255526734,0.255526734,4.690887226,0,1,0.306543033,0.01018,1
64630,0.908610103,0.876607951,7.718286296,0,1,0.568207162,0.082473,1
64630,1.051547769,0.782619002,8.08985201,0,1,0.590952628,0.056029,1
64630,1.24201611,0.864930708,8.713145866,0,0,0.549400252,0.345039,1
64630,0.758860529,1.046406201,9.319251783,0,0,0.49808887,0.096094,1
64690,0.534183775,0.465085376,9.304944575,0.026204239,0,0.177197528,0.35,1
64690,0.580491596,0.488195861,9.208661413,0.024859128,0,0.148972603,0.35,1
64690,0.491233816,0.559070866,9.310414535,0.024526603,0,0.112223535,0.35,1
64690,0.606998334,0.624851226,8.719348968,0.032239348,0,0.091615092,0.21,1
64745,2.896558169,3.063714468,6.822037901,0.029294988,0,0.00489671,0.360636,1
64745,3.114790948,2.888029881,7.223478945,0.0348073,0,0.011476649,0.35031,1
64745,3.069191827,3.106007728,7.035966947,0.034690566,0,0.002558531,0.36433,1
64745,2.119077484,2.153879257,6.702725282,0.024352275,0,0.001382077,0.21,1
64768,2.012407555,1.804596296,12.1382289,0,0,0.302670986,0.35,1
64768,2.910002158,1.579098823,12.07333879,0,0,0.311515311,0.35,1
64768,2.381387556,1.848297921,12.13933304,0,0,0.246097022,0.35,1
64768,2.309896218,1.922556687,12.19062037,0,0,0.256185136,0.21,1
64853,0.174279447,0.191443332,9.382611787,0,0,0.079021191,0.132945,1
64853,0.207979027,0.182087761,8.767411415,0,1,0.09287643,0.242284,1
64853,0.191496189,0.210354501,9.067666957,0,1,0.083630173,0.336713,1
64853,0.347989248,0.195721426,9.093737441,0,1,0.145269018,0.21,1
64857,1.730208706,1.686012959,7.473299402,0,1,0.74214521,0.019116,1
64857,1.166223379,1.116943014,7.314579044,0,1,0.774668478,0.004575,1
64857,0.885957106,0.378144964,8.190084506,0,1,0.824992125,0.005884,1
64857,0.713609305,0.705692493,8.95623328,0,1,0.714895483,0.046169,1
64891,5.666557484,5.273501474,9.33683645,0.026367507,0,0.187684245,0.35,1
64891,5.119909866,5.568968292,8.984687926,0.027040077,0,0.177370031,0.354892,1
64891,6.082802548,5.628096249,8.796523485,0.028980892,1,0.241118188,0.358419,1
64891,5.518206827,5.596340729,9.114857577,0.026451581,0,0.328732115,0.21,1
64901,5.520746838,5.537697698,8.268072056,0.009258138,0,0.068797059,0.35,1
64901,5.151321267,5.239769013,8.213114189,0.008674996,0,0.059532821,0.351024,1
64901,5.105570454,5.144292206,8.343157968,0.008643169,0,0.133084369,0.35,1
64901,6.957865937,4.716757866,8.339973142,0.007997264,0,0.257735294,0.21,1
64915,4.149939315,2.716833162,3.864105061,0,0,0.66779479,0.345709,0
64915,2.736306466,2.845118653,4.498788038,0,0,0.212663818,0.370586,0
64915,2.2727611,2.54513522,4.163617172,0,0,0.265840118,0.21,0
64929,1.784669397,1.806612054,4.739397274,0.123464014,0,0.312719427,0.339686,0
64929,1.893520665,1.740184716,5.000446902,0.121705952,0,0.286345969,0.34,0
64929,1.438512671,1.378791026,5.523582665,0.089530536,0,0.161404238,0.349662,0
64929,1.307793618,1.280066545,5.894743272,0.096166732,0,0.217218512,0.21,0
64997,1.893885719,1.708950627,6.969458773,0.01353106,0,0.081643276,0.35181,1
64997,1.969662986,1.847643472,7.122108064,0.014478709,0,0.045244554,0.350871,1
64997,1.532481387,1.58468767,7.39216252,0.012469357,0,0.041472217,0.350016,1
64997,1.611573515,1.270794042,7.384939268,0.011545657,0,0.042933884,0.21,1
65006,6.726253259,6.19257763,6.326292826,0,1,0.204892966,0.361549,1
65006,5.697434868,7.220216285,6.96974988,0,1,0.158725574,0.352599,1
65006,5.184487969,5.417978472,7.015676154,0,0,0.11282708,0.348059,1
65006,2.846153519,5.21784873,6.686832048,0,0,0.119033705,0.21,1
65009,0.180732484,0.206556688,6.260761647,0.015363,1,0.000577443,0.350074,1
65009,0.194841847,0.202585827,6.836340047,0.014461365,1,0.001297841,0.325064,1
65009,0.179276887,0.195389797,6.613364755,0.014145723,0,0.004375403,0.326366,1
65009,0.143035398,0.169127312,6.876523546,0.022835517,0,0.002197832,0.21,1
65011,1.904866067,1.782735898,5.546173042,0,0,0.062796781,0.030179,0
65011,1.647763749,1.597322002,6.220712628,0,0,0.082495185,0.070877,0
65011,1.571579017,1.587780863,6.372933418,0,0,0.071133466,0.152135,0
65011,1.145399228,1.363996625,6.49360799,0,0,0.085578964,0.190478,0
65021,1.239073959,0.647105783,6.606318239,0,0,0.599051498,0.108909,0
65021,1.501984355,1.168599977,6.799593934,0,1,0.519537282,0.09874,0
65021,1.760045529,1.410193048,7.240918475,0,1,0.52414671,0.010373,0
65021,2.576756166,2.119700298,7.456799123,0,1,0.549267881,0.069831,0
65226,1.905642466,1.940932141,5.856926534,0.015710963,0,0.425332341,0.04004,1
65226,1.885389281,1.885389281,5.850837324,0.018277802,0,0.480882502,0.334445,1
65226,2.1360675,1.92246075,6.309174911,0.018872156,1,0.516508242,0.319335,1
65226,1.867806028,2.001220745,6.720982108,0.01790092,1,0.490375796,0.21,1
65275,4.602655797,4.163928983,8.296180967,0,0,0.005365627,0.35,1
65275,4.796955681,4.195900241,8.324791771,0,0,0.006203007,0.35,1
65275,4.875227048,4.583933528,8.603961906,0,0,0.009408809,0.35,1
65275,4.714563131,4.767726258,8.765256654,0,0,0.007320032,0.21,1
65343,1.13402145,0.760316711,7.850114009,0.021302985,0,0.158449398,0.35,1
65343,1.057320137,1.025407231,7.839681351,0.019397576,0,0.18239593,0.35,1
65343,1.194210854,0.984786593,7.812006324,0.018076218,0,0.138337209,0.35,1
65343,1.154973068,1.156041802,7.88059684,0.017461476,0,0.103723964,0.21,1
65399,0.728929385,0.637813212,6.913337668,0,0,0.087927107,0.18446,1
65399,0.601443464,0.641539695,6.873250787,0,0,0.06415397,0.35288,1
65399,0.611071172,0.539180446,7.742612937,0,0,0.031631919,0.35889,1
65399,0.660308144,0.623624358,7.404683175,0,0,0.042186354,0.21,1
65406,0.626418191,0.942644716,5.813318979,0.166043065,0,0.61801767,0.35,0
65406,0,0.574884525,5.903195389,0.161887039,0,0.416918663,0.35,0
65406,0,0.032784433,6.024400263,0.138145006,0,0.52061449,0.35,0
65406,0,0.038234367,6.75703907,0.129735382,0,0.578005874,0.21,0
65417,2.117647059,8.321981424,10.33139885,0.093622291,0,0.09126935,0.35,1
65417,2.263599854,3.121577218,10.02047694,0.120664476,0,0.138554217,0.350133,1
65417,1.939371117,2.334776878,10.20708677,0.05855771,0,0.29787234,0.364291,1
65417,2.542372881,2.493946731,10.24450374,0.112348668,0,0.107263923,0.21,1
65421,1.617846163,1.646439517,6.193747542,0,0,0.367436814,0.38050645,0
65421,1.54892215,1.562374621,6.397789286,0,0,0.351914263,0.350454,0
65421,1.629820881,1.431163292,6.671347901,0,1,0.331365656,0.069481,0
65421,1.41986868,1.476363177,6.552738845,0,0,0.263856954,0.21,0
65430,16.20582964,15.19359796,7.139936269,0.011987048,0,0.235016451,0.350311,0
65430,16.05839091,15.49875003,7.143257348,0.013605465,0,0.253504657,0.350007,0
65430,15.10786942,15.83703002,7.449517784,0.016238348,0,0.266896504,0.349222,0
65430,15.27299761,14.63017481,7.854849785,0.029887432,0,0.276017094,0.21,0
65587,0.467083401,0.448493017,5.96794594,0.201264146,0,0.326454891,0.35,1
65587,0.586947871,0.499900517,6.140291797,0.118749171,0,0.273751492,0.35,1
65587,0.69276446,0.556096641,6.816522933,0.132552075,0,0.272809388,0.35,1
65587,0.54706013,0.816424763,6.852147575,0.165408637,0,0.120251407,0.21,1
65590,1.384206538,1.2178382,6.023683885,0,0,0.149240087,0.358799,1
65590,1.409275364,1.277979566,6.199832475,0,0,0.127719382,0.281,1
65590,1.018000597,0.994567444,6.468001165,0,0,0.118065531,0.058894,1
65590,0.936161238,1.017123637,6.554259846,0,0,0.144931629,0.21,1
65607,0.678899307,0.736979852,7.241198956,0,0,0.048580446,0.35,0
65607,0.883210332,0.670650978,7.002478523,0,0,0.10524108,0.352585,0
65607,0.557521541,0.712063456,7.247474738,0,0,0.137917074,0.350001,0
65607,0.780606057,0.546153472,7.240229936,0,1,0.067543687,0.000065,0
65609,1.477032419,1.378236995,9.093478311,0.073992309,0,0.052829801,0.35,1
65609,1.390356959,1.27540907,9.244602763,0.066551547,0,0.067158962,0.35,1
65609,1.267164861,1.2104582,9.428012726,0.060998141,0,0.078825091,0.35,1
65609,1.603532718,1.212333526,9.353939427,0.059909491,0,0.085516098,0.21,1
65671,0.245055137,0.224050411,7.717724024,0,0,0.266995274,0.35,0
65671,0.266866657,0.239495718,7.727407283,0,0,0.289787766,0.367838,1
65671,0.142877044,0.278610235,7.506011447,0,1,0.352320502,0.362606,1
65671,0.124611114,0.167713478,6.993022396,0,1,0.350605026,0.071225,1
65702,2.811121386,2.706794915,5.503260124,0,1,0.003557563,0.126797,0
65702,2.923934937,2.892898314,6.245640765,0,1,0.004028427,0.315141,0
65702,2.532242511,3.002688028,6.880819465,0,1,0.003244171,0.350118,0
65702,1.803634576,2.126131538,7.109170617,0,0,0.005470979,0.21,0
65718,1.284414766,1.192454058,7.480155003,0.004504489,0,0.002952935,0.362753,1
65718,0.956833889,1.270892711,7.41956384,0.004467376,0,0.004704719,0.35,1
65718,0.786234632,0.876461308,7.301910713,0.004192102,0,0.005909796,0.35,1
65718,0.745839644,0.765795354,6.873097414,0.004164105,0,0.003185715,0.21,1
65772,1.495032165,1.529513472,9.125548171,0,0,0.048990703,0.35,1
65772,1.566335622,1.392713694,9.295685722,0,0,0.073230425,0.35,1
65772,1.259429643,1.331042962,9.669229989,0,0,0.058313087,0.35,1
65772,1.1335141,1.226226656,9.553602701,0,0,0.068010846,0.21,1
65831,2.751698934,3.042150741,7.035826894,0.001587141,0,0.001017578,0.358516,1
65831,2.678400675,2.693513322,6.931848395,0.002488641,0,0.000854002,0.048203,1
65831,2.686696776,2.552718096,6.680789118,0.002297488,0,0.001663473,0.351512,1
65831,1.700823876,2.702059915,6.377135028,0.002695159,0,0.001541822,0.21,1
66016,0.886874261,0.867165944,8.833998647,0.024635396,0,0.086716594,0.350179,1
66016,0.778277413,0.778277413,9.110393337,0.023867174,0,0.089242477,0.35,1
66016,0.871710526,0.740131579,9.216809502,0.026151316,0,0.099342105,0.35,1
66016,0.855446927,0.92527933,8.712838327,0.030202514,0,0.058310056,0.21,1
66032,0.326334206,0.370638536,7.239463873,0.028543475,0,0.356610883,0.35,1
66032,0.337632217,0.28649219,7.59317896,0.027107815,0,0.450999211,0.350041,1
66032,0.371936355,0.301896392,7.691869631,0.026782638,0,0.455486786,0.376567,1
66032,0.361985877,0.392392012,7.474006841,0.031974004,0,0.388294827,0.21,1
66065,1.158652652,1.142100472,8.803488959,0,0,0.014814202,0.320514,1
66065,1.334668001,1.167834501,9.092925129,0,0,0.026026026,0.350698,1
66065,1.28409847,1.064537591,9.583296492,0,0,0.023419827,0.35,1
66065,1.136050295,1.064357801,9.010593312,0,0,0.002371367,0.21,1
66261,10.42325173,0.216956253,3.691126153,0,0,0.01442011,0.04714,0
66261,2.439441658,4.333761033,3.793020047,0,0,0.030895447,0.069514,0
66261,5.886634069,2.216585173,3.970972336,0,0,0.014075351,0.000087,0
66290,2.758740853,2.189569056,7.729251557,0.030491346,0,0.142176792,0.38050645,1
66290,2.781156696,2.626340816,7.307156237,0.03151609,0,0.147075086,0.302487,1
66290,2.706473214,2.806919643,7.537519537,0.032645089,0,0.150948661,0.024956,1
66290,2.474182444,2.608648881,7.368690855,0.032809811,0,0.152269793,0.21,1
66371,2.918706718,2.926205284,5.110750397,0,0,0.217723082,0.031528,1
66371,2.168940508,1.67799361,5.944687434,0,0,0.084244561,0.350947,1
66371,2.228535621,2.014869468,5.911149156,0,0,0.066644052,0.151463,1
66371,2.49363735,2.241738034,6.024698626,0,1,0.062197567,0.012312,1
66379,8.500527897,8.981118486,5.510195177,0,0,0.379170588,0.358114,0
66379,5.96961049,9.280004861,6.538655913,0,1,0.370192333,0.346341,0
66379,4.713976417,7.4717734,6.727366381,0,1,0.402926888,0.345773,0
66379,3.128750054,4.368146274,6.68061332,0,0,0.474947823,0.193759,0
66393,1.543124404,1.163112711,6.16717983,0,0,0.198944583,0.375757,1
66393,0.833541526,0.817112381,6.868453483,0,0,0.110918457,0.049413,1
66393,1.077542614,0.752563607,7.575016937,0,0,0.051041686,0.367415,1
66393,0.958684052,0.825755298,7.487693134,0,0,0.062491545,0.21,1
66446,1.911886025,1.514728084,8.081971438,0,0,0.024699326,0.350095,1
66446,2.166300371,1.861709032,8.569828544,0,0,0.020952888,0.35,1
66446,1.921713589,1.789849439,8.702213284,0,0,0.021339771,0.35,1
66446,1.453520294,1.759945572,8.357460729,0.000825067,0,0.011585001,0.21,1
66586,0.696945894,0.565662192,6.396787512,0.016572416,0,0.125475297,0.35,1
66586,0.679896347,0.649144336,6.616663146,0.013176726,0,0.071676961,0.35,1
66586,0.673262455,0.623787359,6.556518564,0.012197617,0,0.066844866,0.35,1
66586,0.591912883,0.625190134,6.665369121,0.010494751,0,0.113866556,0.21,1
66602,0.112024452,0.063060122,4.952196532,0.018406137,0,0.388353908,0.354697,1
66602,0.088901236,0.104875677,5.29804683,0.017245451,0,0.230261147,0.346405,1
66602,0.074854762,0.084791235,5.107555087,0.016461423,0,0.196444068,0.355075,1
66602,0.073905389,0.067896821,5.131400309,0.014943309,0,0.272873117,0.21,1
66686,1.027509284,1.05444773,6.508779331,0,0,0.396004772,0.281,1
66686,1.065481101,0.979008158,6.30504104,0,0,0.440617838,0.281,1
66686,1.130554289,1.032811843,6.322915986,0,1,0.469145968,0.351574,1
66686,0.919716801,1.081836373,6.255584481,0,0,0.282000193,0.21,1
66929,0.601010455,0.374008841,5.417985291,0,0,0.010051926,0.352754,0
66929,0.686559656,0.606850718,6.006176863,0.002734902,0,0.009235609,0.229899,0
66929,0.861578716,0.571046358,6.277131866,0.009526279,0,0.009741379,0.21,0
105936,3.341109865,3.123468098,8.125023265,0.023587969,0,0.200632884,0.35,1
105936,3.410606517,3.062822572,8.312281402,0.023895001,0,0.274026836,0.35,1
105936,3.266299185,3.103888017,8.523421873,0.023005538,0,0.347122918,0.350402,1
105936,3.201432334,3.051435775,8.655006478,0.026454783,0,0.301680527,0.21,1
107446,1.028529035,1.092601335,3.969294246,0,1,0.160281918,0.341164,0
107446,0.94605576,1.124632563,3.793020047,0,1,0.142189271,0.115866,0
107446,0.746687514,0.945136007,4.156405799,0,0,0.221390342,0.21,0
109826,2.295272142,2.072433059,8.479476001,0,0,0.381045953,0.35,1
109826,2.459446725,2.610217406,8.222690315,0,0,0.321784344,0.35,1
109826,1.967015349,2.320036826,8.118988574,0,0,0.398488865,0.35,1
109826,2.301806935,2.017255413,7.918671666,0,0,0.327416572,0.21,1
109919,2.893690811,2.838864327,5.107280038,0,0,0.121571353,0.364667,1
109919,3.812854945,2.80495115,5.720391773,0.003602746,0,0.165398805,0.374086,1
109919,3.824390406,3.41112957,5.921444765,0.01365834,0,0.149368222,0.095642,1
109919,4.846486142,3.730659088,5.831370616,0.015596771,0,0.102543913,0.21,1
110039,0.498077543,0.542504899,7.273085934,0,0,0.130273609,0.362658,1
110039,0.646100791,0.490678837,7.831186755,0,0,0.134776737,0.359076,1
110039,0.717924038,0.584738414,7.784805765,0,0,0.132337235,0.35783,1
110039,1.027795456,0.722086146,7.359063737,0,0,0.152189093,0.21,1
110566,0.436893204,0.368932039,7.176961705,0.014466019,0,0.137572816,0.350236,1
110566,0.363974945,0.380904012,7.407841542,0.013458608,0,0.086253597,0.350157,1
110566,0.460927528,0.304921288,7.449603061,0.013189618,0,0.063962559,0.356378,1
110566,0.732998507,0.441156509,7.319231511,0.01472784,0,0.083548256,0.21,1
111000,1.222728661,1.19778774,6.16840421,0.039069953,0,0.146546618,0.012835,0
111000,1.356568466,1.231018399,6.224254264,0.050144696,0,0.12372959,0.352603,0
111000,1.356684356,1.16665137,6.114638117,0.050142795,0,0.09454141,0.35004,0
111000,1.353235372,1.390302735,6.158315402,0.05984996,0,0.076391962,0.21,0
111103,1.242456514,1.144086463,5.83465283,0,0,0.069737951,0.351576,1
111103,1.39695768,1.062763404,6.232038699,0,0,0.070579563,0.214799,1
111103,1.140017813,1.193299895,5.892324643,0,0,0.065551024,0.268032,1
111103,1.48000587,1.139042492,6.17744347,0,0,0.076220302,0.21,1
111534,3.11481,3.214369442,7.622705677,0,0,0.74027012,0.366837,1
111534,3.189820895,2.663086556,7.721910954,0,0,0.768066389,0.350657,1
111534,3.322612142,2.932533073,7.315212468,0,0,0.80900604,0.356439,1
111534,1.875508315,3.244804667,7.209702062,0,0,0.674215442,0.21,1
111864,1.216954705,1.027140386,10.50649611,0,0,0.378824988,0.35,1
111864,1.318188192,1.114850652,10.43606214,0,0,0.362431637,0.35,1
111864,1.48479075,1.235135668,10.63968848,0.017607253,0,0.332172656,0.35,1
111864,1.564758374,1.42022246,10.50856716,0.029598442,0,0.283478917,0.21,1
111873,5.149806782,4.736176105,8.158182462,0,0,0.138336919,0.319,1
111873,4.298645134,3.762846713,7.824335753,0,0,0.230167318,0.36134,1
111873,4.07312134,4.09464908,7.005969946,0,0,0.104765293,0.348114,1
111873,4.814336481,5.153543321,7.612031714,0,0,0.010333748,0.21,1
112030,1.753498093,1.172385796,3.793020047,0,1,0.055191117,0.350444,1
112030,1.846151766,2.002589074,5.186294708,0,0,0.016921368,0.21,1
112111,1.276609455,1.100996311,8.81273706,0,1,0.202838951,0.346435,1
112111,1.411995901,1.21497641,8.723541276,0,0,0.259591142,0.355024,1
112111,1.060923123,1.073730068,9.280050527,0,0,0.421607056,0.350019,1
112111,1.055733594,0.920174937,9.416923037,0,0,0.332155232,0.21,1
112168,0.168633245,0.126839414,9.629244372,0.01964796,0,0.001574558,0.35233,1
112168,0.18226238,0.168204909,9.871107429,0.020543297,0,0.00328654,0.35004,1
112168,0.183004682,0.177802998,10.01798685,0.021104648,0,0.003939093,0.350003,1
112168,0.205856502,0.179025767,10.05401847,0.021668132,0,0.003261322,0.21,1
112876,0.116644877,0.131148881,10.84897014,0.060134417,0,0.000712943,0.35,1
112876,0.109207955,0.109399548,10.95535024,0.063235238,0,0.00800092,0.35,1
112876,0.092800006,0.104744561,10.95588956,0.065601335,0,0.00129185,0.35,1
112876,0.079340282,0.088643457,10.89165101,0.065418871,0,0.007198551,0.21,1
112968,3.917426648,2.518866,3.923075699,0,0,0.488112234,0.042734,0
112968,3.707085464,3.777322021,3.999790263,0.009439793,1,0.424186661,0.073738,0
112968,2.42648409,3.461346764,3.793020047,0.01775924,1,0.51409984,0.229358,0
112968,3.029036303,2.974372166,3.970972336,0.049615743,1,0.3755587,0.01431,0
114524,0.359853809,0.309249367,10.39011228,0,0,0.344728704,0.352303,1
114524,0.285151172,0.268377574,10.38198718,0,0,0.299786137,0.374336,1
114524,0.523459451,0.261729726,10.56706328,0,1,0.225664909,0.364449,1
114524,0.823874841,0.595994566,10.15362546,0,0,0.215390683,0.21,1
115757,0.428693797,0.4941494,6.689140993,0,0,0.085298348,0.319,1
115757,0.551248339,0.342532643,7.10856543,0,0,0.308762024,0.350081,1
115757,0.499723363,0.433355837,7.0840399,0,0,0.0781043,0.370014,1
115757,0.48841704,0.528548036,6.39181158,0,0,0.065578611,0.21,1
116166,0.453209548,0.439475925,5.45478097,0,1,0.31109402,0.140363,0
116166,0.715211195,0.42757191,5.150305232,0,0,0.296527598,0.079254,0
116166,0.355027008,0.601150026,5.463838585,0,0,0.306107336,0.190025,0
116166,0.247494624,0.330669047,5.051230703,0,0,0.302105733,0.114673,0
116504,12.95160071,11.51080258,6.963849012,0,0,0.053683706,0.319,1
116504,15.44384316,14.54460743,6.893180359,0,0,0.025393402,0.319,1
116504,16.60266111,14.96373725,7.2854933,0,0,0.007737891,0.351895,1
116504,17.70373805,15.85238698,6.886982654,0,0,0.00342878,0.21,1
117036,11.94269029,12.56705669,5.410348961,0,0,0.18262915,0.046339,0
117036,9.978572008,10.79441059,5.59556425,0.05614468,0,0.111907569,0.150509,0
117036,4.091709854,3.063197026,6.759701169,0,0,0.066349735,0.08832,0
117036,3.305431339,4.087536012,6.06145594,0,1,0.08493607,0.21,1
117768,1.041468788,1.06564475,9.255796811,0.025891192,0,0.642008435,0.366984,1
117768,0.569877883,1.017639077,9.666961732,0.02890095,0,0.683446404,0.350002,1
117768,0.640178844,0.426785896,11.06460974,0.026521695,0,0.690783457,0.35,1
117768,0.889600569,0.560448359,11.91139818,0.030335379,0,0.632328085,0.21,1
117861,0.740000624,0.636962563,7.273324353,0,0,0.088206825,0.363165,1
117861,0.7627389,0.687335054,7.297395837,0,0,0.139555117,0.172351,1
117861,0.413558634,0.333637794,7.547205753,0,0,0.047800274,0.350294,1
117861,0.375464338,0.434047426,7.122761814,0,1,0.063429507,0.21,1
118223,0.769371547,0.782298499,6.965741175,0,1,0.209718744,0.039954,1
118223,0.805805599,0.81131957,6.700962448,0,1,0.202765563,0.206081,1
118223,0.894987197,0.852067978,6.868921588,0,1,0.204946562,0.337053,1
118223,0.882434336,0.868911643,7.57289655,0,0,0.207356345,0.21,1
118267,4.932611221,3.158595266,7.374357311,0.003873878,0,0.308540516,0.350005,1
118267,3.285789529,3.423680607,7.348820503,0.011499526,0,0.149894659,0.35,1
118267,3.202824376,3.024095229,7.520121379,0.011303516,0,0.201292066,0.35,1
118267,2.419277997,2.887827077,8.013475189,0.010033157,0,0.233899089,0.21,1
119275,1.302551465,0.574470274,7.557577335,0.028247603,0,0.516934504,0.350036,1
119275,0.835758475,0.749737144,8.067204308,0.016436267,0,0.191377345,0.350002,1
119275,0.832885256,0.765901497,8.544154838,0.015815126,0,0.225069159,0.35,1
119275,0.852980171,0.769093651,8.158093711,0.016220738,0,0.274714392,0.21,1
119314,0.595020543,0.531279823,11.05489498,0,0,0.152079768,0.356,1
119314,0.75457031,0.522486723,11.1859835,0,0,0.216789801,0.281,1
119314,0.644368808,0.588179062,11.34132701,0,0,0.291663875,0.35,1
119314,0.75814343,0.722880945,11.27209478,0,0,0.277912461,0.21,1
119316,5.427409693,4.943914565,7.069556221,0,0,0.028278569,0.350009,1
119316,4.79880775,5.19622454,7.54614232,0,0,0.084288488,0.350206,1
119316,3.371272151,3.257241124,8.067682436,0,0,0.093536096,0.350292,1
119316,1.821457596,2.364540916,8.153535847,0,0,0.227250055,0.21,1
119574,3.454457662,2.596512196,5.874247267,0,1,0.251093107,0.224814,1
119574,5.693023217,2.679033239,6.930229335,0,1,0.269889479,0.068397,1
